Country,Indicator,Sex,Education Level,Wealth Quintile,Residence,Value,Time
Eswatini,Adjusted net attendance rate for children of primary school age, Total,Primary education,Highest,Total,97.9,2014
Eswatini,Adjusted net attendance rate for children of primary school age, Total,Primary education,Total,ural,97.5,2014
Eswatini,Adjusted net attendance rate for children of primary school age, Total,Primary education,Total,rban,98.2,2014
Eswatini,Adjusted net attendance rate for children of primary school age, Total,Primary education,Total,Total,97.7,2014
Eswatini,mpletion rate for children of primary school age,Female,Primary education,Total,Total,76.89936,2014
Eswatini,mpletion rate for children of primary school age,Male,Primary education,Total,Total,64.169,2014
Eswatini,mpletion rate for children of primary school age, Total,Primary education,Lowest,Total,53.52069,2014
Eswatini,mpletion rate for children of primary school age, Total,Primary education,Second,Total,62.43101,2014
Eswatini,mpletion rate for children of primary school age, Total,Primary education,Middle,Total,70.01898,2014
Eswatini,mpletion rate for children of primary school age, Total,Primary education,Fourth,Total,84.35726,2014
Eswatini,mpletion rate for children of primary school age, Total,Primary education,Highest,Total,89.40678,2014
Eswatini,mpletion rate for children of primary school age, Total,Primary education,Total,ural,66.57,2014
Eswatini,mpletion rate for children of primary school age, Total,Primary education,Total,rban,85.0476,2014
Eswatini,mpletion rate for children of primary school age, Total,Primary education,Total,Total,70.35167,2014
Eswatini, Out-of-school rate for children of primary school age,Female,Primary education,Total,Total,1.2,2014
Eswatini, Out-of-school rate for children of primary school age,Male,Primary education,Total,Total,1.6,2014
Eswatini, Out-of-school rate for children of primary school age, Total,Primary education,Lowest,Total,2.1,2014
Eswatini, Out-of-school rate for children of primary school age, Total,Primary education,Second,Total,1.6,2014
Eswatini, Out-of-school rate for children of primary school age, Total,Primary education,Middle,Total,1.1,2014
Eswatini, Out-of-school rate for children of primary school age, Total,Primary education,Fourth,Total,1.6,2014
Eswatini, Out-of-school rate for children of primary school age, Total,Primary education,Highest,Total,0.0,2014
Eswatini, Out-of-school rate for children of primary school age, Total,Primary education,Total,ural,1.5,2014
Eswatini, Out-of-school rate for children of primary school age, Total,Primary education,Total,rban,0.6,2014
Eswatini, Out-of-school rate for children of primary school age, Total,Primary education,Total,Total,1.4,2014
Turks and Caicos Islands,Adjusted net attendance rate for children of primary school age,Female,Primary education,Total,Total,98.01743,2020
Turks and Caicos Islands,Adjusted net attendance rate for children of primary school age,Male,Primary education,Total,Total,96.32417,2020
Turks and Caicos Islands,Adjusted net attendance rate for children of primary school age, Total,Primary education,Lowest,Total,99.2863,2020
Turks and Caicos Islands,Adjusted net attendance rate for children of primary school age, Total,Primary education,Second,Total,99.79453,2020
Turks and Caicos Islands,Adjusted net attendance rate for children of primary school age, Total,Primary education,Middle,Total,97.61947,2020
Turks and Caicos Islands,Adjusted net attendance rate for children of primary school age, Total,Primary education,Fourth,Total,93.46415,2020
Turks and Caicos Islands,Adjusted net attendance rate for children of primary school age, Total,Primary education,Highest,Total,98.51035,2020
Turks and Caicos Islands,Adjusted net attendance rate for children of primary school age, Total,Primary education,Total,ural,98.04414,2020
Turks and Caicos Islands,Adjusted net attendance rate for children of primary school age, Total,Primary education,Total,rban,97.09953,2020
Turks and Caicos Islands,Adjusted net attendance rate for children of primary school age, Total,Primary education,Total,Total,97.1543,2020
Turks and Caicos Islands,mpletion rate for children of primary school age,Female,Primary education,Total,Total,100.0,2020
Turks and Caicos Islands,mpletion rate for children of primary school age,Male,Primary education,Total,Total,97.92863,2020
Turks and Caicos Islands,mpletion rate for children of primary school age, Total,Primary education,Lowest,Total,100.0,2020
Turks and Caicos Islands,mpletion rate for children of primary school age, Total,Primary education,Second,Total,100.0,2020
Turks and Caicos Islands,mpletion rate for children of primary school age, Total,Primary education,Middle,Total,100.0,2020
Turks and Caicos Islands,mpletion rate for children of primary school age, Total,Primary education,Fourth,Total,91.78207,2020
Turks and Caicos Islands,mpletion rate for children of primary school age, Total,Primary education,Highest,Total,100.0,2020
Turks and Caicos Islands,mpletion rate for children of primary school age, Total,Primary education,Total,ural,100.0,2020
Turks and Caicos Islands,mpletion rate for children of primary school age, Total,Primary education,Total,rban,98.61517,2020
Turks and Caicos Islands,mpletion rate for children of primary school age, Total,Primary education,Total,Total,98.71131,2020
Turks and Caicos Islands, Out-of-school rate for children of primary school age,Female,Primary education,Total,Total,0.6113036,2020
Turks and Caicos Islands, Out-of-school rate for children of primary school age,Male,Primary education,Total,Total,3.613571,2020
Turks and Caicos Islands, Out-of-school rate for children of primary school age, Total,Primary education,Lowest,Total,0.0,2020
Turks and Caicos Islands, Out-of-school rate for children of primary school age, Total,Primary education,Second,Total,0.0,2020
Turks and Caicos Islands, Out-of-school rate for children of primary school age, Total,Primary education,Middle,Total,0.0,2020
Turks and Caicos Islands, Out-of-school rate for children of primary school age, Total,Primary education,Fourth,Total,6.535852,2020
Turks and Caicos Islands, Out-of-school rate for children of primary school age, Total,Primary education,Highest,Total,1.489645,2020
Turks and Caicos Islands, Out-of-school rate for children of primary school age, Total,Primary education,Total,ural,0.0,2020
Turks and Caicos Islands, Out-of-school rate for children of primary school age, Total,Primary education,Total,rban,2.273499,2020
Turks and Caicos Islands, Out-of-school rate for children of primary school age, Total,Primary education,Total,Total,2.141689,2020
Chad,Adjusted net attendance rate for children of primary school age,Female,Primary education,Total,Total,40.39591,2019
Chad,Adjusted net attendance rate for children of primary school age,Male,Primary education,Total,Total,45.45881,2019
Chad,Adjusted net attendance rate for children of primary school age, Total,Primary education,Lowest,Total,21.32401,2019
Chad,Adjusted net attendance rate for children of primary school age, Total,Primary education,Second,Total,28.72079,2019
Chad,Adjusted net attendance rate for children of primary school age, Total,Primary education,Middle,Total,41.03653,2019
Chad,Adjusted net attendance rate for children of primary school age, Total,Primary education,Fourth,Total,57.42471,2019
Chad,Adjusted net attendance rate for children of primary school age, Total,Primary education,Highest,Total,69.37096,2019
Chad,Adjusted net attendance rate for children of primary school age, Total,Primary education,Total,ural,38.59075,2019
Chad,Adjusted net attendance rate for children of primary school age, Total,Primary education,Total,rban,63.40511,2019
Chad,Adjusted net attendance rate for children of primary school age, Total,Primary education,Total,Total,42.96045,2019
Chad,mpletion rate for children of primary school age,Female,Primary education,Total,Total,23.31051,2019
Chad,mpletion rate for children of primary school age,Male,Primary education,Total,Total,30.33038,2019
Chad,mpletion rate for children of primary school age, Total,Primary education,Lowest,Total,9.288051,2019
Chad,mpletion rate for children of primary school age, Total,Primary education,Second,Total,10.48047,2019
Chad,mpletion rate for children of primary school age, Total,Primary education,Middle,Total,18.68784,2019
Chad,mpletion rate for children of primary school age, Total,Primary education,Fourth,Total,31.47399,2019
